id,closeness_to_holiday,B,Month,product_page_duration,BounceRates,info_page_duration,total_duration,device,num_of_admin_pages,num_of_product_pages,C,ExitRates,num_of_info_pages,D,user_type,Region,admin_page_duration,PageValues,A,Weekend,internet_browser,purchase
7912,0,89.157316,Oct,741.4 minutes,0.05,0.0 minutes,741.4,2,0,4,log202,0.075,0,,Returning_Visitor,7,0,0,c_1,0,chrome_89,0
7913,0,113.3216303,Oct,502.96666669999996 minutes,0.012903226,0.0 minutes,,2,0,31,log8080,0.04516129,0,,Returning_Visitor,2,0,0,c_1,0,chrome_89,0
7916,0,93.38153137,Aug,275.1 minutes,0,35.2 minutes,,,0,16,log200,0.027777778,2,,Returning_Visitor,3,,0,c_3,1,chrome_80,0
7917,0,108.8604562,Sep,1227.153333 minutes,0.00952381,15.2 minutes,1242.353333,1,0,19,log404,0.04399093,2,,Returning_Visitor,1,0,0,c_2,1,safari_13.1,0
7918,0,102.9951291,Nov,1582.7 minutes,0.004545455,0.0 minutes,1666.3,3,2,,log400,0.014393939,0,,Returning_Visitor,3,83.6,0,c_1,0,chrome_80,0
7919,0,97.33487638,Oct,,0,0.0 minutes,,2,1,3,log202,0.033333333,0,,New_Visitor,6,,0,c_6,0,chrome_99.1.4,0
7920,0,79.65471792,Oct,99.06666667 minutes,0.036363636,0.0 minutes,,1,2,9,log404,0.072727273,0,,Returning_Visitor,1,63.5,0,c_4,0,safari_14,0
7921,0,103.6348242,Jul,0.0 minutes,0.2,0.0 minutes,,1,0,3,log400,0.2,0,,Returning_Visitor,3,0,0,c_3,0,safari_15,0
7922,0,96.86951484,Jul,,0.013333333,0.0 minutes,360.4733333,1,0,30,log400,0.036666667,0,,Returning_Visitor,1,0,0,c_3,0,,0
7923,0,96.67547545,Aug,636.7 minutes,0,0.0 minutes,636.7,2,0,47,log200,0,0,7.112162342,New_Visitor,1,0,0,c_2,0,edge_98.0.1108.84,0
7924,0,112.5770297,Jul,69.4 minutes,0.022222222,0.0 minutes,,3,7,5,log200,0.033333333,0,,New_Visitor,2,98.8,0,c_5,1,chrome_98.0.1,0
7926,0,92.37309939,Oct,348.0611111 minutes,0.014814815,30.7 minutes,408.9611111,3,1,25,log202,0.03037037,2,,Returning_Visitor,7,30.2,0,c_1,0,chrome_99.1.4,0
7927,0,90.81717131,Aug,1354.8 minutes,0.010909091,39.68 minutes,,2,9,46,log400,0.041212121,1,,Returning_Visitor,6,275.8,0,c_3,0,chrome_90.1.7,0
7928,0,83.68870295,Jul,0.0 minutes,0.2,0.0 minutes,,1,0,1,log8080,0.2,0,,Returning_Visitor,1,0,0,c_1,1,safari_13,0
7929,0,101.2965964,Oct,613.9933333 minutes,0.025287356,0.0 minutes,,1,1,30,log404,0.035139573,0,,Returning_Visitor,1,30.2,0,c_1,1,safari_13.1,0
7930,0,86.1761779,Jul,4185.096695 minutes,0.024119241,0.0 minutes,,2,2,117,log404,0.04298103,0,,Returning_Visitor,1,78.64980843,2.427453927,c_1,0,chrome_89,1
7931,0,95.09466213,Sep,73.1 minutes,0,0.0 minutes,73.1,1,0,5,log200,0.02,0,,Returning_Visitor,1,0,0,c_4,0,safari_15,0
7933,0,83.66031443,Jul,351.4 minutes,0.065,0.0 minutes,405.8,1,1,19,log404,0.125,0,,Returning_Visitor,3,54.4,0,c_3,0,safari_14.1,0
7934,0,108.4259421,June,8.0 minutes,0,0.0 minutes,8,2,0,,log404,0.1,0,,Returning_Visitor,6,0,0,c_3,0,edge_96.0.1054.75,0
7935,0,89.11496068,Nov,1275.26927 minutes,0,0.0 minutes,1411.66927,3,2,41,log202,0.013461742,0,,Returning_Visitor,4,136.4,0,c_3,1,chrome_89,0
7937,0,106.7474543,Aug,3334.506667 minutes,0.025581395,0.0 minutes,3393.906667,2,2,86,log200,0.050387597,0,,Returning_Visitor,7,59.4,0,c_3,0,chrome_89,0
7938,0,87.52497264,Oct,3579.7859 minutes,0,19.6 minutes,,2,5,184,log_100,0.00381931,,,Returning_Visitor,3,143.4428571,138.3208342,c_20_58,0,chrome_90.1.7,0
7939,0,98.17011483,Nov,593.7019802 minutes,0,0.0 minutes,,2,0,,log404,0.005364455,0,,Returning_Visitor,2,0,20.82613173,c_5,1,browser_5_v19,1
7940,0,94.87087969,Sep,1199.22619 minutes,0.013095238,0.0 minutes,1334.37619,3,6,52,log400,0.020257937,0,,Returning_Visitor,3,135.15,0,c_13,0,chrome_80,0
7941,0,101.4791813,Oct,2590.8 minutes,0,0.0 minutes,,2,3,36,log200,0.026315789,0,,Returning_Visitor,1,,0,c_1,0,,0
7942,0,101.9053031,Oct,,0.011764706,406.9 minutes,2038.057143,3,8,24,log200,0.024215686,5,,Returning_Visitor,2,410.9,8.887671892,c_2,0,chrome_99.1.4,1
7943,0,96.04505678,June,117.8 minutes,0.15,0.0 minutes,,1,0,8,log200,0.15,0,,Returning_Visitor,3,0,0,c_3,1,safari_15.4,0
7944,0,102.5726748,Sep,985.0802412 minutes,0.00859375,132.0 minutes,1515.652953,3,10,24,log200,0.028987132,1,,Returning_Visitor,1,398.5727115,0,c_3,1,chrome_80,0
7945,0,97.47441903,Nov,2479.342857 minutes,0,0.0 minutes,2479.342857,2,0,32,log_100,0.010967742,0,,Returning_Visitor,3,0,0,c_7,0,chrome_99.1.3,0
7946,0,98.25484662,Nov,472.75238099999996 minutes,0.028571429,0.0 minutes,643.8714286,3,6,22,log200,0.029761905,0,,Returning_Visitor,2,171.1190476,0,c_4,0,chrome_99.1.4,0
7947,0,105.5944833,Aug,7.0 minutes,0,,,2,0,2,log_100,0.1,0,,Returning_Visitor,6,0,0,c_13,0,chrome_99.1.3,0
7948,0,101.5669391,Nov,571.35 minutes,0,0.0 minutes,,2,,26,log400,0.007142857,0,,New_Visitor,9,70.6,0,c_5,0,chrome_99.1.3,0
7949,0,91.41015839,Jul,344.4 minutes,0.023529412,0.0 minutes,,2,0,16,log8080,0.052941176,0,,Returning_Visitor,2,0,0,c_4,0,chrome_99.1.3,0
7950,0,104.6443308,Nov,364.53333330000004 minutes,0,0.0 minutes,690.5333333,1,3,19,log404,0.027,0,,Returning_Visitor,3,326,0,c_2,0,safari_15.2,0
7951,0,96.97695341,Sep,1046.32 minutes,0.019565217,0.0 minutes,1052.32,4,1,21,log400,0.053623188,0,,Returning_Visitor,5,6,0,c_1,1,safari_14,0
7952,0,98.83614492,Nov,883.6 minutes,0,0.0 minutes,883.6,2,0,5,log_100,0,0,,Returning_Visitor,4,0,125.8939091,c_2,1,chrome_99.1.4,1
7953,0,99.19173649,Aug,1158.782857 minutes,0.009722222,0.0 minutes,,3,12,66,log200,0.022569444,0,,Returning_Visitor,1,248.2285714,0,c_3,0,chrome_90.1.7,0
7954,0,92.70638376,Oct,89.38333333 minutes,0,0.0 minutes,89.38333333,2,0,15,log_100,0.0125,0,,New_Visitor,6,0,39.6497508,c_2,1,chrome_99.1.3,1
7955,0,102.6202539,Aug,,0.003278689,0.0 minutes,,2,1,61,log_100,0.015460019,0,,Returning_Visitor,3,28.53333333,2.039270228,c_2,0,browser_5_v13,0
7956,0,99.36581626,Aug,492.9 minutes,0,0.0 minutes,610.75,4,3,9,log200,0.028571429,0,,Returning_Visitor,1,117.85,29.4620883,,0,safari_15.2,0
7957,0,96.26743727,Oct,242.45 minutes,0.090322581,34.2 minutes,,3,3,27,log8080,0.122427035,1,,Returning_Visitor,1,180.1333333,0,c_13,0,chrome_90.1.7,0
7958,0,100.3157934,Nov,1572.4863990000001 minutes,0,493.0 minutes,,2,1,50,log400,0.019939881,5,,Returning_Visitor,1,12.1,0,c_2,0,chrome_90.1.7,0
7959,0,100.8101403,Sep,3801.680397 minutes,0.010714286,0.0 minutes,3855.180397,2,3,82,log8080,0.03015873,0,,Returning_Visitor,1,53.5,0.906375967,c_4,0,chrome_89,0
7960,0,100.9730136,June,294.6 minutes,0,7.0 minutes,426,3,2,7,log400,0.02,2,,New_Visitor,6,124.4,0,c_11,0,,0
7961,0,96.16559698,Sep,47.3 minutes,0,0.0 minutes,111.7,2,3,5,log_100,0.022222222,0,,Returning_Visitor,1,,45.82834797,c_3,0,chrome_99.1.3,1
7963,0,101.3537087,Sep,463.36 minutes,0,0.0 minutes,,2,2,16,log404,0.011111111,0,,Returning_Visitor,7,46.4,46.33991252,c_2,0,chrome_99.1.3,1
7965,0,108.9827907,June,438.38333330000006 minutes,0,303.65 minutes,837.8666666,4,3,13,log8080,0.016666667,6,,Returning_Visitor,1,95.83333333,0,c_2,1,safari_13,0
7966,0,77.69333248,Oct,585.7 minutes,0,0.0 minutes,621.95,2,2,29,log_100,0.003448276,0,,New_Visitor,9,36.25,0,c_2,1,chrome_98.0.1,0
7967,0,130.153396,Sep,46.0 minutes,0,32.0 minutes,,1,3,4,log200,0.022222222,4,,New_Visitor,1,54,0,c_5,0,safari_15.2,0
7968,0,105.087798,Oct,1649.766667 minutes,0,0.0 minutes,,1,2,38,log400,0.011965812,0,,Returning_Visitor,3,103.3,0,c_3,0,safari_15.4,0
7969,0,105.4504402,Sep,,0.05,13.0 minutes,,5,0,27,log202,0.085714286,,,Returning_Visitor,4,0,0,,0,browser_11_v13,0
7970,0,117.448916,Nov,402.6166667 minutes,0,69.6 minutes,649.55,1,4,10,log8080,0.005555556,1,,New_Visitor,3,177.3333333,0,c_5,0,safari_14,0
7972,0,89.64127538,June,120.79 minutes,0,0.0 minutes,120.79,2,0,5,log_100,0.00952381,0,,Returning_Visitor,1,0,11.80891356,c_2,0,chrome_80,1
7973,0,89.43062189,Nov,1477.154762 minutes,0.038157895,0.0 minutes,1554.754762,1,4,39,log400,0.073976608,0,,Returning_Visitor,4,77.6,0.775318113,c_3,0,safari_13.1,0
7974,0,113.9500258,Oct,1636.258333 minutes,0.005333333,0.0 minutes,,2,7,72,log400,0.007733333,0,,Returning_Visitor,4,356.675,0,c_4,0,chrome_89,0
7975,0,100.5934115,Sep,264.33968250000004 minutes,0,0.0 minutes,,1,6,13,log400,0.034509804,0,,Returning_Visitor,3,142.9111111,0,c_5,0,safari_14,0
7976,0,115.3796834,Sep,2822.623603 minutes,0.006666667,276.08 minutes,,3,12,53,log8080,0.017015392,4,,Returning_Visitor,8,975.6466667,0,c_2,1,chrome_99.1.4,0
7978,0,103.1622272,Aug,161.6 minutes,0,0.0 minutes,427,1,6,6,log_100,0.022222222,0,,New_Visitor,3,,0,c_3,0,safari_13,0
7979,0,118.8713736,Oct,2366.6 minutes,0.036,0.0 minutes,2650.8,1,3,,log8080,0.064,0,,Returning_Visitor,8,284.2,0,c_1,1,,0
7980,0,104.5495471,Jul,2059.3 minutes,0,0.0 minutes,,5,3,16,log400,0.027777778,0,,Returning_Visitor,1,,26.18852293,c_1,0,browser_11_v20,1
7982,0,101.3334524,Dec,0.0 minutes,0.2,0.0 minutes,0,2,0,1,log400,0.2,0,,Returning_Visitor,2,0,0,c_1,0,chrome_90.1.7,0
7984,0,93.75097022,Dec,1412.270833 minutes,0.004347826,0.0 minutes,1427.270833,2,2,44,log8080,0.015483092,0,,New_Visitor,1,15,0,c_2,0,chrome_98.0.1,0
7985,0,112.3326768,Dec,561.6666667000001 minutes,0,0.0 minutes,,2,0,14,log400,0.025,0,,Returning_Visitor,9,0,0,c_10,0,chrome_98.0.1,0
7986,0,96.44195151,Nov,157.5 minutes,0,0.0 minutes,157.5,2,0,6,log200,0.016666667,0,,Returning_Visitor,7,0,0,c_13,0,chrome_89,0
7987,0,103.3383723,Nov,438.66666669999995 minutes,0.023076923,0.0 minutes,438.6666667,1,0,15,log_100,0.039487179,0,,Returning_Visitor,1,0,0,c_3,0,safari_14.1,0
7988,0,120.1197839,Nov,,0.02020202,521.9791667 minutes,1255.266288,2,0,,log_100,0.031564383,6,,Returning_Visitor,7,0,0,c_2,0,chrome_80,0
7989,0,104.124189,Dec,806.25 minutes,0.0125,0.0 minutes,912.75,2,4,12,log8080,0.029166667,,,Returning_Visitor,1,,0,c_2,0,chrome_99.1.3,0
7990,0,98.18112199,Nov,242.08333330000002 minutes,0.014285714,0.0 minutes,,1,0,14,log404,0.023809524,0,,Returning_Visitor,1,0,0,c_2,0,safari_15.2,1
7991,0,104.3800967,Nov,4066.2074759999996 minutes,0.001754386,38.5 minutes,,2,7,92,log8080,0.013603668,2,,Returning_Visitor,6,113.25,18.04114817,c_13,1,browser_6_v17,0
7993,0,106.3625484,Nov,821.8333332999999 minutes,0.05,0.0 minutes,821.8333333,3,0,20,log404,0.076666667,0,,Returning_Visitor,4,0,0,c_10,1,chrome_99.1.4,0
7994,0,111.8843896,Dec,398.0 minutes,0.006896552,118.75 minutes,726.375,2,5,,log_100,0.02183908,2,,New_Visitor,4,209.625,0,c_2,0,chrome_99.1.3,0
7995,0,102.4529888,Nov,,0.007692308,68.5 minutes,,2,0,25,log404,0.034615385,1,,Returning_Visitor,3,0,0,c_2,1,chrome_98.0.1,0
7996,0,106.1200119,Nov,3025.058333 minutes,0.003125,0.0 minutes,3025.058333,3,0,64,log202,0.018958333,0,,Returning_Visitor,2,0,0,c_2,0,chrome_90.1.7,0
7997,0,114.1617106,Nov,80.0 minutes,0.166666667,0.0 minutes,80,1,0,3,log404,0.177777778,0,,Returning_Visitor,6,0,0,c_1,0,safari_14.1,0
7998,0,95.97038672,Dec,424.125 minutes,0,0.0 minutes,517.25,1,6,29,log_100,0.020689655,0,,Returning_Visitor,1,93.125,0,c_1,0,browser_8_v10,0
7999,0,104.0236142,Nov,2339.805556 minutes,0.012121212,0.0 minutes,,2,3,66,log8080,0.034848485,0,,Returning_Visitor,1,60,0,c_2,0,chrome_98.0.1,0
8001,0,97.20029875,Dec,73.5 minutes,0.12,0.0 minutes,73.5,3,0,10,log404,0.15,0,,Returning_Visitor,1,0,0,c_13,1,chrome_80,0
8002,0,104.7618326,Nov,168.75 minutes,0,0.0 minutes,168.75,3,0,7,log_100,0.00952381,0,,Returning_Visitor,1,0,0,c_2,0,chrome_89,0
8003,0,85.78581222,Dec,1051.291667 minutes,0,7.0 minutes,,2,3,24,log404,0.014814815,2,,Returning_Visitor,9,77.33333333,0,c_20_76,0,browser_13_v10,0
8004,0,106.0723159,Nov,631.9333333 minutes,0.005263158,0.0 minutes,770.9333333,1,3,35,log202,0.015789474,0,,New_Visitor,1,139,0,c_2,0,chrome_98.0.1,0
8005,0,113.418244,Dec,1132.791667 minutes,0.009090909,0.0 minutes,1132.791667,4,0,33,log200,0.047474747,0,,Returning_Visitor,3,0,0,c_1,0,safari_14.1,0
8006,0,126.5730673,Dec,815.25 minutes,0,0.0 minutes,,8,5,18,log400,0.0025,0,,Other,9,446.25,0,c_20_92,0,browser_13_v14,0
8007,0,109.5280639,Dec,351.75 minutes,0.033333333,0.0 minutes,351.75,2,0,10,log200,0.05,0,,Returning_Visitor,4,0,0,c_1,1,chrome_90.1.7,0
8008,,89.90165838,Nov,4446.625 minutes,0.030952381,0.0 minutes,,2,0,28,log202,0.07047619,0,,Returning_Visitor,1,0,0,c_3,0,browser_5_v13,0
8009,,71.57078781,Nov,3902.6647740000003 minutes,0.008888889,38.5 minutes,4006.664774,3,1,131,log202,0.02287037,1,,Returning_Visitor,3,65.5,0,c_1,0,chrome_80,0
8010,0,98.05567601,Nov,2524.194444 minutes,0,0.0 minutes,2524.194444,2,0,84,log400,0.013730159,0,,Returning_Visitor,1,0,0,c_3,0,chrome_90.1.7,1
8011,0,99.77285264,Dec,0.0 minutes,0.2,0.0 minutes,,2,0,1,log202,0.2,,,Returning_Visitor,7,0,0,c_1,1,chrome_99.1.3,0
8012,0,93.38381486,Nov,947.4166667000002 minutes,0.012121212,0.0 minutes,951.4166667,2,1,33,log8080,0.045165945,,,Returning_Visitor,1,4,0,c_2,1,chrome_99.1.3,0
8013,0,73.40126103,Dec,,0,0.0 minutes,208,2,1,8,log202,0.00952381,0,,New_Visitor,1,,0,c_2,0,edge_96.0.1054.75,0
8014,0,93.81329479,Nov,410.25 minutes,0,0.0 minutes,,2,0,12,log_100,0.016666667,0,,Returning_Visitor,3,0,0,c_2,0,chrome_99.1.3,0
8015,0,94.52480408,Dec,511.25 minutes,0,0.0 minutes,,2,1,10,log_100,0.007407407,0,,New_Visitor,3,6.5,7.848538778,c_8,1,browser_5_v9,1
8016,0,131.4943421,Nov,2073.916667 minutes,0.003921569,802.5 minutes,2897.416667,,2,48,log200,0.02627451,1,,Returning_Visitor,3,21,0,c_2,1,chrome_99.1.4,0
8017,0,106.7487325,Dec,5194.79857 minutes,0.003101093,40.0 minutes,,2,2,241,log400,0.014304381,2,,Returning_Visitor,1,83,0.468406088,c_1,0,edge_96.0.1054.75,0
8018,0,87.44586387,Nov,610.6333333 minutes,0,0.0 minutes,,1,0,24,log_100,0.020833333,0,,Returning_Visitor,3,0,0,c_2,1,safari_15,1
8019,0,88.63819778,Dec,9.0 minutes,0,0.0 minutes,9,2,0,2,log400,0.1,0,,Returning_Visitor,1,0,0,c_3,0,chrome_80,0
8020,0,98.4776087,Nov,2174.708333 minutes,0.004022989,0.0 minutes,2174.708333,,0,58,log8080,0.015229885,0,,Returning_Visitor,1,0,0,c_1,1,chrome_99.1.3,1
8021,,100.8767838,Nov,0.0 minutes,0.2,0.0 minutes,0,4,0,1,log8080,0.2,0,,Returning_Visitor,1,0,0,c_10,1,safari_15.4,0
8022,0,111.0195583,Nov,1068.357692 minutes,0.01372549,26.5 minutes,,2,1,51,log_100,0.043697479,1,,Returning_Visitor,2,32.3,7.570470024,c_2,0,browser_10_v20,0
8023,0,98.84186185,Dec,541.0625 minutes,0.052380952,0.0 minutes,,2,,15,log200,0.093809524,,,Returning_Visitor,5,0,0,c_1,0,edge_96.0.1054.75,0
8024,0,113.3206584,Nov,562.0071429 minutes,0,0.0 minutes,,1,0,20,log8080,0.00125,0,,Returning_Visitor,1,0,0,,0,safari_14.1,0
8025,0,94.9393592,Dec,390.5 minutes,0.038461538,0.0 minutes,390.5,2,0,13,log404,0.053846154,0,,Returning_Visitor,1,0,0,c_13,0,chrome_90.1.7,0
8026,0,104.6702436,Nov,2577.449603 minutes,0,0.0 minutes,,1,9,122,log8080,0.010463332,0,,Returning_Visitor,1,441.85,75.27712913,c_2,0,safari_14.1,1
8027,0,94.1833895,Dec,419.75 minutes,0,116.0 minutes,,2,0,11,log400,0.038461538,2,,Returning_Visitor,1,0,0,c_2,0,chrome_89,0
8028,0,84.00720819,Nov,373.4583333 minutes,0,96.0 minutes,576.2916666,2,8,16,log_100,0.028333333,1,,Returning_Visitor,3,106.8333333,0,c_2,0,chrome_90.1.7,0
8029,0,107.5421977,Nov,202.75 minutes,0,0.0 minutes,,3,0,4,log_100,0.025,0,,Returning_Visitor,1,0,0,c_13,0,chrome_89,0
8032,0,90.2926252,Nov,462.26785710000007 minutes,0,0.0 minutes,462.2678571,1,0,23,log400,0.004347826,0,,Returning_Visitor,1,0,0,c_10,1,safari_15.4,0
8033,0,95.64952292,Dec,967.625 minutes,0,447.5 minutes,1512.458333,1,7,16,log_100,0.012727273,2,,Returning_Visitor,8,97.33333333,0,c_2,0,safari_13.1,0
8034,0,91.49715968,Nov,219.0 minutes,0,0.0 minutes,,1,0,5,log_100,0.04,,,Returning_Visitor,7,0,0,c_6,0,browser_8_v7,0
8035,0,103.8078876,Nov,770.3095238 minutes,0.026666667,0.0 minutes,808.8095238,1,2,28,log_100,0.035396825,0,,Returning_Visitor,1,38.5,0,c_3,0,safari_13.1,0
8036,0,99.46700964,Dec,602.5833332999999 minutes,0.008888889,0.0 minutes,,3,6,11,log8080,0.02,0,,Returning_Visitor,1,539.5,0,c_1,0,chrome_89,0
8037,0,104.4097436,Nov,475.025 minutes,0,0.0 minutes,475.025,1,0,28,log202,0.000446429,0,,New_Visitor,6,0,0,c_10,0,safari_15,0
8039,0,98.54483172,Nov,5300.291667 minutes,0,0.0 minutes,5300.291667,2,0,36,log8080,0.005714286,0,,Returning_Visitor,6,0,0,c_2,0,edge_97.0.1072.76,0
8040,0,99.77645109,Dec,1758.912393 minutes,0.004901961,197.41666669999998 minutes,,3,9,76,log202,0.016913178,3,,Returning_Visitor,2,188.5322344,22.86584543,c_6,0,,0
8041,0,95.90402718,Dec,482.75 minutes,0,43.5 minutes,,2,5,12,log404,0.007692308,1,,Returning_Visitor,4,179.5,0,c_2,0,chrome_89,0
8042,0,76.91446161,Dec,147.5 minutes,0,0.0 minutes,147.5,2,0,5,log8080,0.04,0,,Returning_Visitor,2,0,0,c_8,0,chrome_99.1.4,0
8043,0,96.58472334,Nov,279.547619 minutes,0,0.0 minutes,,3,0,12,log202,0.019047619,0,,Returning_Visitor,1,0,0,c_3,0,,0
8044,0,88.77216649,Nov,1445.666667 minutes,0,0.0 minutes,1510.333334,2,4,,log8080,0.005263158,0,,New_Visitor,1,64.66666667,52.11335786,c_2,0,,1
8045,0,103.134831,Nov,159.75 minutes,0.016666667,0.0 minutes,,3,4,8,log400,0.038888889,0,,Returning_Visitor,3,,0,c_2,0,,1
8046,0,88.63510046,Nov,835.5833332999999 minutes,0.009090909,0.0 minutes,,2,1,23,log_100,0.022727273,0,,Returning_Visitor,1,11,0,c_10,1,chrome_89,0
8047,0,82.83363163,Nov,99.5 minutes,0,0.0 minutes,99.5,1,0,5,log400,0.04,0,,Returning_Visitor,4,0,0,c_2,0,safari_15.4,0
8048,0,106.2634436,Nov,720.5 minutes,0.16,0.0 minutes,,3,0,5,log400,0.18,0,,Returning_Visitor,2,0,0,c_13,0,chrome_99.1.3,0
8050,0,108.6980783,Nov,3773.715179 minutes,0.004123711,230.16666669999998 minutes,,2,1,93,log404,0.018162523,3,,Returning_Visitor,1,43.5,17.77043431,c_2,0,chrome_90.1.7,1
8051,0,87.97845231,Nov,2023.75 minutes,0.004731183,0.0 minutes,,2,2,91,log202,0.018752216,0,,Returning_Visitor,3,33,0,c_3,0,chrome_90.1.7,0
8052,0,98.63176975,Nov,0.0 minutes,0.2,0.0 minutes,,1,0,0,log200,0.2,0,,Returning_Visitor,9,0,0,c_2,0,safari_15.2,0
8053,0,87.59960149,Dec,1493.695238 minutes,0.005390836,0.0 minutes,1780.528571,3,7,49,log202,0.015750591,0,,Returning_Visitor,3,286.8333333,0,c_10,1,chrome_90.1.7,0
8055,0,86.004507,Dec,60.0 minutes,0,0.0 minutes,60,2,0,5,log_100,0.053333333,0,,Returning_Visitor,1,0,0,c_20_63,0,chrome_99.1.3,0
8056,0,96.76061792,Dec,2295.0 minutes,0.007272727,56.5 minutes,,1,3,54,log200,0.014545455,1,,Returning_Visitor,1,82.5,0,c_10,1,safari_15,0
8057,0,87.77996275,Nov,198.1333333 minutes,0,0.0 minutes,198.1333333,1,0,9,log202,0.053333333,0,,Returning_Visitor,9,0,0,c_2,0,safari_14.1,0
8058,0,109.8479418,Dec,729.2916667000001 minutes,0,0.0 minutes,729.2916667,2,0,35,log8080,0.009387755,0,,Returning_Visitor,3,,0,c_2,0,chrome_89,0
8059,0,97.94776502,Dec,180.5 minutes,0.028571429,0.0 minutes,,3,4,4,log8080,0.028571429,0,,Returning_Visitor,6,49.5,0,,0,chrome_89,0
8060,0,109.4820428,Nov,1185.986275 minutes,0,0.0 minutes,1185.986275,1,0,38,log400,0.009501385,0,,Returning_Visitor,4,0,0,c_3,0,safari_14,0
8061,0,107.23227,Nov,1473.701515 minutes,0.008695652,0.0 minutes,,1,0,70,log202,0.032370528,0,,Returning_Visitor,1,0,0,c_2,0,safari_15.4,0
8062,0,106.4423742,Dec,1055.583333 minutes,0.007407407,0.0 minutes,1099.083333,1,1,25,log400,0.022839506,0,,Returning_Visitor,1,43.5,0,c_2,0,,0
8063,0,124.1905215,Nov,1211.166667 minutes,0,0.0 minutes,1211.166667,2,0,29,log404,0.006896552,0,,New_Visitor,4,0,0,c_2,0,chrome_99.1.3,1
8064,0,93.80821667,Dec,0.0 minutes,0.2,0.0 minutes,0,2,0,1,log202,0.2,0,,New_Visitor,1,0,0,c_13,0,chrome_80,0
8065,0,100.9488687,Dec,82.5 minutes,0,0.0 minutes,82.5,2,0,6,log8080,0.033333333,0,,Returning_Visitor,1,0,0,c_2,0,chrome_99.1.4,0
8067,,94.19070718,Nov,163.5 minutes,0.1,0.0 minutes,,3,0,8,log_100,0.125,0,,Returning_Visitor,1,0,0,c_10,0,chrome_89,0
8068,0,105.6351743,Nov,1260.441758 minutes,0.001449275,0.0 minutes,1286.941758,2,1,71,log8080,0.008792271,0,,Returning_Visitor,1,26.5,3.74015068,c_1,0,chrome_99.1.4,1
8069,,101.2917221,Dec,0.0 minutes,0.2,0.0 minutes,0,3,0,1,log202,0.2,,,Returning_Visitor,4,0,0,c_2,0,chrome_80,0
8071,0,113.2858115,Dec,63973.522229999995 minutes,0.000764406,2549.375 minutes,,2,5,449,log202,0.02770134,6,,Returning_Visitor,1,3398.75,0,c_2,0,chrome_80,0
8072,0,104.5302356,Nov,372.0833333 minutes,0,0.0 minutes,372.0833333,2,0,15,log_100,0.04,0,,New_Visitor,1,0,0,c_2,1,,0
8073,0,96.41935485,Dec,557.6869048 minutes,0,0.0 minutes,,2,3,17,log202,0.009803922,0,,Returning_Visitor,2,65.92857143,25.27760515,c_2,0,chrome_99.1.4,1
8074,0,111.4598827,,0.0 minutes,,0.0 minutes,,,0,3,log8080,,,,,6,0,0,,0,,0
8075,0,114.9559784,Nov,170.5 minutes,0,0.0 minutes,170.5,1,0,11,log_100,0.018181818,0,,Returning_Visitor,1,0,0,c_11,1,browser_8_v13,0
8076,,99.95124275,Nov,4021.1722219999997 minutes,0,0.0 minutes,,2,3,102,log404,0.01,,,Returning_Visitor,1,15,0,c_2,1,chrome_90.1.7,0
8077,0,101.5827854,Dec,81.08333333 minutes,0.04,,81.08333333,3,0,,log404,0.05,0,,New_Visitor,1,0,0,c_2,0,chrome_99.1.4,0
8078,0,111.8554999,Dec,630.0 minutes,0,0.0 minutes,713,4,2,15,log202,0.003333333,0,,Returning_Visitor,3,83,42.23025869,c_1,1,safari_15.2,1
8079,0,100.9358374,Dec,0.0 minutes,0.2,0.0 minutes,0,1,0,1,log8080,0.2,0,,Returning_Visitor,1,0,0,c_1,0,,0
8080,0,100.0461249,Dec,2138.3833329999998 minutes,0,0.0 minutes,,2,1,63,log202,0.012282691,0,,Returning_Visitor,7,12,0,c_1,0,chrome_80,0
8081,0,98.99330023,Nov,4977.850893 minutes,0.008732394,0.0 minutes,,2,0,143,log202,0.038977353,0,,Returning_Visitor,3,0,0,c_1,0,chrome_89,0
8083,0,94.72472138,Nov,61.75 minutes,0,0.0 minutes,61.75,2,0,3,log404,0.066666667,0,,Returning_Visitor,1,0,0,c_3,0,browser_10_v12,0
8084,0,88.46870016,Nov,1131.208333 minutes,0,0.0 minutes,,3,0,14,log8080,0.015384615,0,,Returning_Visitor,3,0,94.19490268,c_11,1,chrome_98.0.1,1
8085,0,79.39852207,Dec,17.0 minutes,0,0.0 minutes,17,2,0,2,log8080,0.1,0,,Returning_Visitor,1,0,0,c_10,0,chrome_98.0.1,0
8086,0,105.9799501,Dec,,0,0.0 minutes,,,0,2,log_100,0.1,0,,Returning_Visitor,4,0,0,c_2,0,safari_15.2,0
8087,0,104.6557009,Nov,475.65 minutes,0.014285714,0.0 minutes,,1,4,25,log202,0.042857143,0,,Returning_Visitor,3,67.5,0,c_3,0,safari_14,0
8091,0,96.71105166,Nov,1214.307692 minutes,0.022727273,88.5 minutes,1392.986263,1,2,19,log_100,0.031677489,2,,Returning_Visitor,4,90.17857143,15.52703405,c_2,0,safari_14,1
8092,0,108.6818503,Nov,759.5833332999999 minutes,0,0.0 minutes,,1,3,,log8080,0.0096,1,,Returning_Visitor,3,123.5,46.6785275,c_2,0,safari_15.4,1
